id,pokemon,type,species,height,weight,abilities,ev_field,catch_rate,base_friendship,base_exp,growth_rate,egg_groups,gender,egg_cycles,hp_base,hp_min,hp_max,attack_base,attack_min,attack_max,defense_base,defense_min,defense_max,special_attack_base,special_attack_min,special_attack_max,special_defense_base,special_defense_min,special_defense_max,speed_base,speed_min,speed_max,inserted_date
539a4918-395f-4863-93ad-5bb57af61b44,Charjabug,"Bug, Electric",Battery Pokémon,0.5 m (1′08″),10.5 kg (23.1 lbs),1. Battery,2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),140,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",57,224,318,82,152,289,95,175,317,55,103,229,75,139,273,36,69,188,2024-04-27 14:24:32.640000
4cd10b71-892c-4be8-a5e6-9e393aab6502,Charmander,Fire,Lizard Pokémon,0.6 m (2′00″),8.5 kg (18.7 lbs),"1. Blaze, Solar Power (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Dragon, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",39,188,282,52,98,223,43,81,203,60,112,240,50,94,218,65,121,251,2024-04-27 14:24:32.640000
b293c766-3655-45d8-8097-ea1e0953b581,Charmeleon,Fire,Flame Pokémon,1.1 m (3′07″),19.0 kg (41.9 lbs),"1. Blaze, Solar Power (hidden ability)","1 Sp. Atk, 1 Speed","45 (5.9% with PokéBall, full HP)",50 (normal),142,Medium Slow,"Dragon, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",58,226,320,64,119,249,58,108,236,80,148,284,65,121,251,80,148,284,2024-04-27 14:24:32.641000
7ce374d5-d1ae-4b99-84a0-08e54315ed56,Chatot,"Normal, Flying",Music Note Pokémon,0.5 m (1′08″),1.9 kg (4.2 lbs),"1. Keen Eye, 2. Tangled Feet, Big Pecks (hidden ability)",1 Attack,"30 (3.9% with PokéBall, full HP)",35 (lower than normal),144,Medium Slow,Flying,"50% male, 50% female","20 (4,884–5,140 steps)",76,262,356,65,121,251,45,85,207,92,170,311,42,80,201,91,168,309,2024-04-27 14:24:32.641000
1b95760e-1663-45f8-a27c-95298c53f859,Cherrim,Grass,Blossom Pokémon,0.5 m (1′08″),9.3 kg (20.5 lbs),1. Flower Gift,2 Sp. Atk,"75 (9.8% with PokéBall, full HP)",50 (normal),158,Medium Fast,"Fairy, Grass","50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,60,112,240,70,130,262,87,161,300,78,144,280,85,157,295,2024-04-27 14:24:32.641000
9bdc1080-fb57-4470-8172-0625b484c6c2,Cherubi,Grass,Cherry Pokémon,0.4 m (1′04″),3.3 kg (7.3 lbs),1. Chlorophyll,1 Sp. Atk,"190 (24.8% with PokéBall, full HP)",50 (normal),55,Medium Fast,"Fairy, Grass","50% male, 50% female","20 (4,884–5,140 steps)",45,200,294,35,67,185,45,85,207,62,116,245,53,99,225,35,67,185,2024-04-27 14:24:32.642000
3b7c1895-1439-4350-9e76-7aadcfb560f0,Chesnaught,"Grass, Fighting",Spiny Armor Pokémon,1.6 m (5′03″),90.0 kg (198.4 lbs),"1. Overgrow, Bulletproof (hidden ability)",3 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",88,286,380,107,197,344,122,224,377,74,137,271,75,139,273,64,119,249,2024-04-27 14:24:32.642000
abbbe710-87f2-4fef-abe0-a9485dd1a93e,Chespin,Grass,Spiny Nut Pokémon,0.4 m (1′04″),9.0 kg (19.8 lbs),"1. Overgrow, Bulletproof (hidden ability)",1 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),63,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",56,222,316,61,114,243,65,121,251,48,90,214,45,85,207,38,72,192,2024-04-27 14:24:32.642000
82a2b768-8a1b-408b-b90a-67742cd7554a,Chewtle,Water,Snapping Pokémon,0.3 m (1′00″),8.5 kg (18.7 lbs),"1. Strong Jaw, 2. Shell Armor, Swift Swim (hidden ability)",1 Attack,"255 (33.3% with PokéBall, full HP)",50 (normal),57,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,64,119,249,50,94,218,38,72,192,38,72,192,44,83,205,2024-04-27 14:24:32.642000
0ad90be2-1e8c-4f3c-9284-2179151ed7e9,Chi-Yu,"Dark, Fire",Ruinous Pokémon,0.4 m (1′04″),4.9 kg (10.8 lbs),1. Beads of Ruin,3 Sp. Atk,"6 (0.8% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",55,220,314,80,148,284,80,148,284,135,247,405,120,220,372,100,184,328,2024-04-27 14:24:32.643000
da1b2e5a-54c1-4afe-ac00-760cdd3578cf,Chien-Pao,"Dark, Ice",Ruinous Pokémon,1.9 m (6′03″),152.2 kg (335.5 lbs),1. Sword of Ruin,3 Speed,"6 (0.8% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",80,270,364,120,220,372,80,148,284,90,166,306,65,121,251,135,247,405,2024-04-27 14:24:32.643000
5d9fde2b-3d6b-496f-b2e4-d2dfdb07c09c,Chikorita,Grass,Leaf Pokémon,0.9 m (2′11″),6.4 kg (14.1 lbs),"1. Overgrow, Leaf Guard (hidden ability)",1 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),64,Medium Slow,"Grass, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",45,200,294,49,92,216,65,121,251,49,92,216,65,121,251,45,85,207,2024-04-27 14:24:32.643000
7dc0add3-f346-434b-8575-97ac492bd5c2,Chimchar,Fire,Chimp Pokémon,0.5 m (1′08″),6.2 kg (13.7 lbs),"1. Blaze, Iron Fist (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Field, Human-Like","87.5% male, 12.5% female","20 (4,884–5,140 steps)",44,198,292,58,108,236,44,83,205,58,108,236,44,83,205,61,114,243,2024-04-27 14:24:32.644000
b28064a8-b836-4819-8dd3-bf4369f1a9ca,Chimecho,Psychic,Wind Chime Pokémon,0.6 m (2′00″),1.0 kg (2.2 lbs),1. Levitate,"1 Sp. Atk, 1 Sp. Def","45 (5.9% with PokéBall, full HP)",50 (normal),159,Fast,Amorphous,"50% male, 50% female","25 (6,169–6,425 steps)",75,260,354,50,94,218,80,148,284,95,175,317,90,166,306,65,121,251,2024-04-27 14:24:32.644000
b8d942c9-96b9-4161-8a5f-d2cc06b0b36f,Chinchou,"Water, Electric",Angler Pokémon,0.5 m (1′08″),12.0 kg (26.5 lbs),"1. Volt Absorb, 2. Illuminate, Water Absorb (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),66,Slow,Water 2,"50% male, 50% female","20 (4,884–5,140 steps)",75,260,354,38,72,192,38,72,192,56,105,232,56,105,232,67,125,256,2024-04-27 14:24:32.644000
38e8d24b-4e3b-4cff-8761-27ee46aea90b,Chingling,Psychic,Bell Pokémon,0.2 m (0′08″),0.6 kg (1.3 lbs),1. Levitate,1 Sp. Atk,"120 (15.7% with PokéBall, full HP)",50 (normal),57,Fast,Undiscovered,"50% male, 50% female","25 (6,169–6,425 steps)",45,200,294,30,58,174,50,94,218,65,121,251,50,94,218,45,85,207,2024-04-27 14:24:32.645000
a7ec29e2-e9e7-4d9f-b87f-c7e9948b8bf7,Cinccino,Normal,Scarf Pokémon,0.5 m (1′08″),7.5 kg (16.5 lbs),"1. Cute Charm, 2. Technician, Skill Link (hidden ability)",2 Speed,"60 (7.8% with PokéBall, full HP)",50 (normal),165,Fast,Field,"25% male, 75% female","15 (3,599–3,855 steps)",75,260,354,95,175,317,60,112,240,65,121,251,60,112,240,115,211,361,2024-04-27 14:24:32.645000
c034005d-45b7-4ce5-8ca0-c698e9c0235f,Cinderace,Fire,Striker Pokémon,1.4 m (4′07″),33.0 kg (72.8 lbs),"1. Blaze, Libero (hidden ability)",3 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Slow,"Field, Human-Like","87.5% male, 12.5% female","20 (4,884–5,140 steps)",80,270,364,116,213,364,75,139,273,65,121,251,75,139,273,119,218,370,2024-04-27 14:24:32.646000
e20eff44-233a-4e24-9acf-66a541019572,Clamperl,Water,Bivalve Pokémon,0.4 m (1′04″),52.5 kg (115.7 lbs),"1. Shell Armor, Rattled (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),69,Erratic,Water 1,"50% male, 50% female","20 (4,884–5,140 steps)",35,180,274,64,119,249,85,157,295,74,137,271,55,103,229,32,62,179,2024-04-27 14:24:32.646000
164458ee-37a4-4a25-94a6-5c603d5b38ec,Clauncher,Water,Water Gun Pokémon,0.5 m (1′08″),8.3 kg (18.3 lbs),1. Mega Launcher,1 Sp. Atk,"225 (29.4% with PokéBall, full HP)",50 (normal),66,Slow,"Water 1, Water 3","50% male, 50% female","15 (3,599–3,855 steps)",50,210,304,53,99,225,62,116,245,58,108,236,63,117,247,44,83,205,2024-04-27 14:24:32.646000
626f57d9-f51c-4c6e-8bca-af91d423aef6,Clawitzer,Water,Howitzer Pokémon,1.3 m (4′03″),35.3 kg (77.8 lbs),1. Mega Launcher,2 Sp. Atk,"55 (7.2% with PokéBall, full HP)",50 (normal),100,Slow,"Water 1, Water 3","50% male, 50% female","15 (3,599–3,855 steps)",71,252,346,73,135,269,88,162,302,120,220,372,89,164,304,59,110,238,2024-04-27 14:24:32.647000
e00b59d3-f402-47d7-a389-f41b6cbc3c15,Claydol,"Ground, Psychic",Clay Doll Pokémon,1.5 m (4′11″),108.0 kg (238.1 lbs),1. Levitate,2 Sp. Def,"90 (11.8% with PokéBall, full HP)",50 (normal),175,Medium Fast,Mineral,Genderless,"20 (4,884–5,140 steps)",60,230,324,70,130,262,105,193,339,70,130,262,120,220,372,75,139,273,2024-04-27 14:24:32.647000
54826aee-6e68-408f-8d17-7a1ac4264117,Clefable,Fairy,Fairy Pokémon,1.3 m (4′03″),40.0 kg (88.2 lbs),"1. Cute Charm, 2. Magic Guard, Unaware (hidden ability)",3 HP,"25 (3.3% with PokéBall, full HP)",140 (higher than normal),217,Fast,Fairy,"25% male, 75% female","10 (2,314–2,570 steps)",95,300,394,70,130,262,73,135,269,95,175,317,90,166,306,60,112,240,2024-04-27 14:24:32.648000
40c1ca79-467e-4ed3-be20-962473db8bb6,Clefairy,Fairy,Fairy Pokémon,0.6 m (2′00″),7.5 kg (16.5 lbs),"1. Cute Charm, 2. Magic Guard, Friend Guard (hidden ability)",2 HP,"150 (19.6% with PokéBall, full HP)",140 (higher than normal),113,Fast,Fairy,"25% male, 75% female","10 (2,314–2,570 steps)",70,250,344,45,85,207,48,90,214,60,112,240,65,121,251,35,67,185,2024-04-27 14:24:32.648000
8eb7844e-1eaf-41ae-bb24-c2f155aa24c1,Cleffa,Fairy,Star Shape Pokémon,0.3 m (1′00″),3.0 kg (6.6 lbs),"1. Cute Charm, 2. Magic Guard, Friend Guard (hidden ability)",1 Sp. Def,"150 (19.6% with PokéBall, full HP)",140 (higher than normal),44,Fast,Undiscovered,"25% male, 75% female","10 (2,314–2,570 steps)",50,210,304,25,49,163,28,54,170,45,85,207,55,103,229,15,31,141,2024-04-27 14:24:32.648000
cf31e7f8-a5a6-454d-a3e5-1c340f88ab14,Clobbopus,Fighting,Tantrum Pokémon,0.6 m (2′00″),4.0 kg (8.8 lbs),"1. Limber, Technician (hidden ability)",1 Attack,"180 (23.5% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Human-Like, Water 1","50% male, 50% female","25 (6,169–6,425 steps)",50,210,304,68,126,258,60,112,240,50,94,218,50,94,218,32,62,179,2024-04-27 14:24:32.649000
672855f0-3f0c-4c63-846f-66f20b8e3647,Clodsire,"Poison, Ground",Spiny Fish Pokémon,1.8 m (5′11″),223.0 kg (491.6 lbs),"1. Poison Point, 2. Water Absorb, Unaware (hidden ability)",2 HP,"90 (11.8% with PokéBall, full HP)",50 (normal),151,Medium Fast,"Field, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",130,370,464,75,139,273,60,112,240,45,85,207,100,184,328,20,40,152,2024-04-27 14:24:32.649000
c193e0da-8e70-4cf4-bb0e-0239357ea8c2,Cloyster,"Water, Ice",Bivalve Pokémon,1.5 m (4′11″),132.5 kg (292.1 lbs),"1. Shell Armor, 2. Skill Link, Overcoat (hidden ability)",2 Defense,"60 (7.8% with PokéBall, full HP)",50 (normal),184,Slow,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,95,175,317,180,328,504,85,157,295,45,85,207,70,130,262,2024-04-27 14:24:32.650000
cf287e16-ee7f-4d6c-b4c4-ff34b5a7d0bd,Coalossal,"Rock, Fire",Coal Pokémon,2.8 m (9′02″),310.5 kg (684.5 lbs),"1. Steam Engine, 2. Flame Body, Flash Fire (hidden ability)",3 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),255,Medium Slow,Mineral,"50% male, 50% female","15 (3,599–3,855 steps)",110,330,424,80,148,284,120,220,372,80,148,284,90,166,306,30,58,174,2024-04-27 14:24:32.650000
33d1c90f-d46f-4fdb-8f6b-66dd9ff738d1,Cobalion,"Steel, Fighting",Iron Will Pokémon,2.1 m (6′11″),250.0 kg (551.2 lbs),1. Justified,3 Defense,"3 (0.4% with PokéBall, full HP)",35 (lower than normal),261,Slow,Undiscovered,Genderless,"80 (20,304–20,560 steps)",91,292,386,90,166,306,129,236,392,90,166,306,72,134,267,108,198,346,2024-04-27 14:24:32.650000
61e68834-1596-438e-848f-5bdc02e62763,Cofagrigus,Ghost,Coffin Pokémon,1.7 m (5′07″),76.5 kg (168.7 lbs),1. Mummy,2 Defense,"90 (11.8% with PokéBall, full HP)",50 (normal),169,Medium Fast,"Amorphous, Mineral","50% male, 50% female","25 (6,169–6,425 steps)",58,226,320,50,94,218,145,265,427,95,175,317,105,193,339,30,58,174,2024-04-27 14:24:32.650000
e7bcaca0-1259-4769-add6-ff5e6b8f77e9,Combee,"Bug, Flying",Tiny Bee Pokémon,0.3 m (1′00″),5.5 kg (12.1 lbs),"1. Honey Gather, Hustle (hidden ability)",1 Speed,"120 (15.7% with PokéBall, full HP)",50 (normal),49,Medium Slow,Bug,"87.5% male, 12.5% female","15 (3,599–3,855 steps)",30,170,264,30,58,174,42,80,201,30,58,174,42,80,201,70,130,262,2024-04-27 14:24:32.651000
b079ed16-eb6e-4af8-87a2-2aa5feb01e22,Combusken,"Fire, Fighting",Young Fowl Pokémon,0.9 m (2′11″),19.5 kg (43.0 lbs),"1. Blaze, Speed Boost (hidden ability)","1 Attack, 1 Sp. Atk","45 (5.9% with PokéBall, full HP)",50 (normal),142,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",60,230,324,85,157,295,60,112,240,85,157,295,60,112,240,55,103,229,2024-04-27 14:24:32.651000
d0e2852b-692d-4006-b06d-8d7303a035de,Comfey,Fairy,Posy Picker Pokémon,0.1 m (0′04″),0.3 kg (0.7 lbs),"1. Flower Veil, 2. Triage, Natural Cure (hidden ability)",2 Sp. Def,"60 (7.8% with PokéBall, full HP)",50 (normal),170,Fast,Grass,"25% male, 75% female","20 (4,884–5,140 steps)",51,212,306,52,98,223,90,166,306,82,152,289,110,202,350,100,184,328,2024-04-27 14:24:32.652000
55b35d8c-eea0-44ad-bc3a-b9f1ff73377e,Conkeldurr,Fighting,Muscular Pokémon,1.4 m (4′07″),87.0 kg (191.8 lbs),"1. Guts, 2. Sheer Force, Iron Fist (hidden ability)",3 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),227,Medium Slow,Human-Like,"75% male, 25% female","20 (4,884–5,140 steps)",105,320,414,140,256,416,95,175,317,55,103,229,65,121,251,45,85,207,2024-04-27 14:24:32.652000
7ff4a9cf-6eb9-4a00-b9c0-3fbb506797af,Copperajah,Steel,Copperderm Pokémon,3.0 m (9′10″),650.0 kg (1433.0 lbs),"1. Sheer Force, Heavy Metal (hidden ability)",2 Attack,"90 (11.8% with PokéBall, full HP)",50 (normal),175,Medium Fast,"Field, Mineral","50% male, 50% female","25 (6,169–6,425 steps)",122,354,448,130,238,394,69,128,260,80,148,284,69,128,260,30,58,174,2024-04-27 14:24:32.652000
63b83eaa-c186-4506-9ac3-a5db1936c6d7,Corphish,Water,Ruffian Pokémon,0.6 m (2′00″),11.5 kg (25.4 lbs),"1. Hyper Cutter, 2. Shell Armor, Adaptability (hidden ability)",1 Attack,"205 (26.8% with PokéBall, full HP)",50 (normal),62,Fluctuating,"Water 1, Water 3","50% male, 50% female","15 (3,599–3,855 steps)",43,196,290,80,148,284,65,121,251,50,94,218,35,67,185,35,67,185,2024-04-27 14:24:32.653000
e5e7db22-87d4-4bbc-8a11-06ba77e4b599,Corsola,"Water, Rock",Coral Pokémon,0.6 m (2′00″),5.0 kg (11.0 lbs),"1. Hustle, 2. Natural Cure, Regenerator (hidden ability)","1 Defense, 1 Sp. Def","60 (7.8% with PokéBall, full HP)",50 (normal),144,Fast,"Water 1, Water 3","25% male, 75% female","20 (4,884–5,140 steps)",65,240,334,55,103,229,95,175,317,65,121,251,95,175,317,35,67,185,2024-04-27 14:24:32.653000
39a48b18-9f61-4856-9eb6-2d969e4c21eb,Galarian Corsola,Ghost,Coral Pokémon,0.6 m (2′00″),0.5 kg (1.1 lbs),"1. Weak Armor, Cursed Body (hidden ability)",1 Sp. Def,"60 (7.8% with PokéBall, full HP)",50 (normal),144,Fast,"Water 1, Water 3","25% male, 75% female","20 (4,884–5,140 steps)",60,230,324,55,103,229,100,184,328,65,121,251,100,184,328,30,58,174,2024-04-27 14:24:32.653000
a22058d6-8855-49cd-b2b5-dfd73d66b5e8,Corviknight,"Flying, Steel",Raven Pokémon,2.2 m (7′03″),75.0 kg (165.3 lbs),"1. Pressure, 2. Unnerve, Mirror Armor (hidden ability)",3 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),248,Medium Slow,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",98,306,400,87,161,300,105,193,339,53,99,225,85,157,295,67,125,256,2024-04-27 14:24:32.653000
c705eb9e-5206-44de-a821-3c5838f4e7f5,Corvisquire,Flying,Raven Pokémon,0.8 m (2′07″),16.0 kg (35.3 lbs),"1. Keen Eye, 2. Unnerve, Big Pecks (hidden ability)",2 Speed,"120 (15.7% with PokéBall, full HP)",50 (normal),128,Medium Slow,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",68,246,340,67,125,256,55,103,229,43,81,203,55,103,229,77,143,278,2024-04-27 14:24:32.654000
dd63fd62-db58-40d8-b18f-e7c28342221b,Cosmoem,Psychic,Protostar Pokémon,0.1 m (0′04″),999.9 kg (2204.4 lbs),1. Sturdy,"1 Defense, 1 Sp. Def","45 (5.9% with PokéBall, full HP)",0 (lower than normal),140,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",43,196,290,29,56,172,131,240,397,29,56,172,131,240,397,37,71,190,2024-04-27 14:24:32.654000
99c2cf30-5ee0-4117-8976-11d20f475348,Cosmog,Psychic,Nebula Pokémon,0.2 m (0′08″),0.1 kg (0.2 lbs),1. Unaware,1 HP,"45 (5.9% with PokéBall, full HP)",0 (lower than normal),40,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",43,196,290,29,56,172,31,60,177,29,56,172,31,60,177,37,71,190,2024-04-27 14:24:32.654000
6df09669-3cec-47fd-909b-b21782a7778c,Cottonee,"Grass, Fairy",Cotton Puff Pokémon,0.3 m (1′00″),0.6 kg (1.3 lbs),"1. Prankster, 2. Infiltrator, Chlorophyll (hidden ability)",1 Speed,"190 (24.8% with PokéBall, full HP)",50 (normal),56,Medium Fast,"Fairy, Grass","50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,27,53,168,60,112,240,37,71,190,50,94,218,66,123,254,2024-04-27 14:24:32.655000
b2103615-f2f3-4a50-b16b-da9850b6207a,Crabominable,"Fighting, Ice",Woolly Crab Pokémon,1.7 m (5′07″),180.0 kg (396.8 lbs),"1. Hyper Cutter, 2. Iron Fist, Anger Point (hidden ability)",2 Attack,"60 (7.8% with PokéBall, full HP)",50 (normal),167,Medium Fast,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",97,304,398,132,242,399,77,143,278,62,116,245,67,125,256,43,81,203,2024-04-27 14:24:32.655000
beb7d960-cfb8-442b-ba60-6f66c0e8c550,Crabrawler,Fighting,Boxing Pokémon,0.6 m (2′00″),7.0 kg (15.4 lbs),"1. Hyper Cutter, 2. Iron Fist, Anger Point (hidden ability)",1 Attack,"225 (29.4% with PokéBall, full HP)",50 (normal),68,Medium Fast,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",47,204,298,82,152,289,57,107,234,42,80,201,47,89,212,63,117,247,2024-04-27 14:24:32.655000
d838b68a-a997-4b07-8c97-d2221cacc654,Cradily,"Rock, Grass",Barnacle Pokémon,1.5 m (4′11″),60.4 kg (133.2 lbs),"1. Suction Cups, Storm Drain (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),173,Erratic,Water 3,"87.5% male, 12.5% female","30 (7,454–7,710 steps)",86,282,376,81,150,287,97,179,322,81,150,287,107,197,344,43,81,203,2024-04-27 14:24:32.656000
dcd546b2-e560-4085-bf60-dd2e268fceb7,Cramorant,"Flying, Water",Gulp Pokémon,0.8 m (2′07″),18.0 kg (39.7 lbs),1. Gulp Missile,2 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),166,Medium Fast,"Flying, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,85,157,295,55,103,229,85,157,295,95,175,317,85,157,295,2024-04-27 14:24:32.656000
e10233d8-aef5-40d2-aa53-f59c7949f036,Cranidos,Rock,Head Butt Pokémon,0.9 m (2′11″),31.5 kg (69.4 lbs),"1. Mold Breaker, Sheer Force (hidden ability)",1 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),70,Erratic,Monster,"87.5% male, 12.5% female","30 (7,454–7,710 steps)",67,244,338,125,229,383,40,76,196,30,58,174,30,58,174,58,108,236,2024-04-27 14:24:32.657000
7ad95153-2784-4da2-96ac-e9d89bd46022,Crawdaunt,"Water, Dark",Rogue Pokémon,1.1 m (3′07″),32.8 kg (72.3 lbs),"1. Hyper Cutter, 2. Shell Armor, Adaptability (hidden ability)",2 Attack,"155 (20.3% with PokéBall, full HP)",50 (normal),164,Fluctuating,"Water 1, Water 3","50% male, 50% female","15 (3,599–3,855 steps)",63,236,330,120,220,372,85,157,295,90,166,306,55,103,229,55,103,229,2024-04-27 14:24:32.657000
6997521c-f692-4368-9b3f-d872349a4e91,Cresselia,Psychic,Lunar Pokémon,1.5 m (4′11″),85.6 kg (188.7 lbs),1. Levitate,3 Sp. Def,"3 (0.4% with PokéBall, full HP)",100 (higher than normal),290,Slow,Undiscovered,"0% male, 100% female","120 (30,584–30,840 steps)",120,350,444,70,130,262,110,202,350,75,139,273,120,220,372,85,157,295,2024-04-27 14:24:32.657000
d8967864-16ef-4058-a5ed-8dd08a89c8c9,Croagunk,"Poison, Fighting",Toxic Mouth Pokémon,0.7 m (2′04″),23.0 kg (50.7 lbs),"1. Anticipation, 2. Dry Skin, Poison Touch (hidden ability)",1 Attack,"140 (18.3% with PokéBall, full HP)",100 (higher than normal),60,Medium Fast,Human-Like,"50% male, 50% female","10 (2,314–2,570 steps)",48,206,300,61,114,243,40,76,196,61,114,243,40,76,196,50,94,218,2024-04-27 14:24:32.657000
c8b6917f-df7a-494a-ad66-3351f21f7fe7,Crobat,"Poison, Flying",Bat Pokémon,1.8 m (5′11″),75.0 kg (165.3 lbs),"1. Inner Focus, Infiltrator (hidden ability)",3 Speed,"90 (11.8% with PokéBall, full HP)",50 (normal),241,Medium Fast,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",85,280,374,90,166,306,80,148,284,70,130,262,80,148,284,130,238,394,2024-04-27 14:24:32.658000
4f9a6cd1-74dc-4740-a237-e1ebfb5d3c78,Crocalor,Fire,Fire Croc Pokémon,1.0 m (3′03″),30.7 kg (67.7 lbs),"1. Blaze, Unaware (hidden ability)",2 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),144,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",81,272,366,55,103,229,78,144,280,90,166,306,58,108,236,49,92,216,2024-04-27 14:24:32.658000
c12a3975-6687-4e68-babc-4a6c3307ec25,Croconaw,Water,Big Jaw Pokémon,1.1 m (3′07″),25.0 kg (55.1 lbs),"1. Torrent, Sheer Force (hidden ability)","1 Attack, 1 Defense","45 (5.9% with PokéBall, full HP)",50 (normal),142,Medium Slow,"Monster, Water 1","87.5% male, 12.5% female","20 (4,884–5,140 steps)",65,240,334,80,148,284,80,148,284,59,110,238,63,117,247,58,108,236,2024-04-27 14:24:32.658000
6ef499ec-87c6-4632-a92d-93a0c72dbbea,Crustle,"Bug, Rock",Stone Home Pokémon,1.4 m (4′07″),200.0 kg (440.9 lbs),"1. Sturdy, 2. Shell Armor, Weak Armor (hidden ability)",2 Defense,"75 (9.8% with PokéBall, full HP)",50 (normal),170,Medium Fast,"Bug, Mineral","50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,105,193,339,125,229,383,65,121,251,75,139,273,45,85,207,2024-04-27 14:24:32.659000
d5a094ec-6859-4241-8650-507142f8886d,Cryogonal,Ice,Crystallizing Pokémon,1.1 m (3′07″),148.0 kg (326.3 lbs),1. Levitate,2 Sp. Def,"25 (3.3% with PokéBall, full HP)",50 (normal),180,Medium Fast,Mineral,Genderless,"25 (6,169–6,425 steps)",80,270,364,50,94,218,50,94,218,95,175,317,135,247,405,105,193,339,2024-04-27 14:24:32.659000
